Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
220,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,828 ppm,,,,06/07/2021 01:23:19 p. m.
221,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,827 ppm,,,,06/07/2021 01:23:24 p. m.
222,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,829 ppm,,,,06/07/2021 01:23:29 p. m.
223,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,824 ppm,,,,06/07/2021 01:23:34 p. m.
224,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,823 ppm,,,,06/07/2021 01:23:39 p. m.
225,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,822 ppm,,,,06/07/2021 01:23:44 p. m.
226,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,824 ppm,,,,06/07/2021 01:23:49 p. m.
227,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,828 ppm,,,,06/07/2021 01:23:54 p. m.
228,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,833 ppm,,,,06/07/2021 01:23:59 p. m.
229,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,829 ppm,,,,06/07/2021 01:24:04 p. m.
230,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,833 ppm,,,,06/07/2021 01:24:09 p. m.
231,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,830 ppm,,,,06/07/2021 01:24:14 p. m.
232,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,832 ppm,,,,06/07/2021 01:24:19 p. m.
233,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,832 ppm,,,,06/07/2021 01:24:24 p. m.
234,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,833 ppm,,,,06/07/2021 01:24:29 p. m.
235,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,829 ppm,,,,06/07/2021 01:24:34 p. m.
236,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,827 ppm,,,,06/07/2021 01:24:39 p. m.
237,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,829 ppm,,,,06/07/2021 01:24:44 p. m.
238,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,829 ppm,,,,06/07/2021 01:24:49 p. m.
239,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,833 ppm,,,,06/07/2021 01:24:54 p. m.
240,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,836 ppm,,,,06/07/2021 01:24:59 p. m.
241,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,832 ppm,,,,06/07/2021 01:25:04 p. m.
242,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,830 ppm,,,,06/07/2021 01:25:09 p. m.
243,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,832 ppm,,,,06/07/2021 01:25:14 p. m.
244,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,829 ppm,,,,06/07/2021 01:25:19 p. m.
245,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,827 ppm,,,,06/07/2021 01:25:24 p. m.
246,,26.4 °C,21.8 °C,20.2 °C,68.5 %,1 ppm,828 ppm,,,,06/07/2021 01:25:29 p. m.
247,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,827 ppm,,,,06/07/2021 01:25:34 p. m.
248,,26.5 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,826 ppm,,,,06/07/2021 01:25:39 p. m.
249,,26.4 °C,21.7 °C,20.1 °C,68.5 %,1 ppm,833 ppm,,,,06/07/2021 01:25:44 p. m.
250,,26.5 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,835 ppm,,,,06/07/2021 01:25:49 p. m.
251,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,833 ppm,,,,06/07/2021 01:25:54 p. m.
252,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,833 ppm,,,,06/07/2021 01:25:59 p. m.
253,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,838 ppm,,,,06/07/2021 01:26:04 p. m.
254,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,841 ppm,,,,06/07/2021 01:26:09 p. m.
255,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,842 ppm,,,,06/07/2021 01:26:14 p. m.
256,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,841 ppm,,,,06/07/2021 01:26:19 p. m.
257,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,841 ppm,,,,06/07/2021 01:26:24 p. m.
258,,26.5 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,846 ppm,,,,06/07/2021 01:26:29 p. m.
259,,26.5 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,852 ppm,,,,06/07/2021 01:26:34 p. m.
260,,26.5 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,853 ppm,,,,06/07/2021 01:26:39 p. m.
261,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,849 ppm,,,,06/07/2021 01:26:44 p. m.
262,,26.5 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,845 ppm,,,,06/07/2021 01:26:49 p. m.
263,,26.5 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,847 ppm,,,,06/07/2021 01:26:54 p. m.
264,,26.4 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,848 ppm,,,,06/07/2021 01:26:59 p. m.
265,,26.5 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,845 ppm,,,,06/07/2021 01:27:04 p. m.
266,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,841 ppm,,,,06/07/2021 01:27:09 p. m.
267,,26.4 °C,21.7 °C,20.1 °C,68.6 %,1 ppm,838 ppm,,,,06/07/2021 01:27:14 p. m.
268,,26.4 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,840 ppm,,,,06/07/2021 01:27:19 p. m.
269,,26.4 °C,21.7 °C,20.1 °C,68.7 %,1 ppm,843 ppm,,,,06/07/2021 01:27:24 p. m.
270,,26.4 °C,21.8 °C,20.2 °C,68.6 %,1 ppm,846 ppm,,,,06/07/2021 01:27:29 p. m.
271,,26.5 °C,21.8 °C,20.2 °C,68.7 %,1 ppm,840 ppm,,,,06/07/2021 01:27:34 p. m.
272,,26.4 °C,21.7 °C,20.1 °C,68.7 %,1 ppm,843 ppm,,,,06/07/2021 01:27:39 p. m.
273,,26.4 °C,21.7 °C,20.1 °C,68.7 %,1 ppm,844 ppm,,,,06/07/2021 01:27:44 p. m.
274,,26.4 °C,21.7 °C,20.1 °C,68.7 %,1 ppm,847 ppm,,,,06/07/2021 01:27:49 p. m.
275,,26.4 °C,21.7 °C,20.1 °C,68.7 %,1 ppm,848 ppm,,,,06/07/2021 01:27:54 p. m.
276,,26.5 °C,21.8 °C,20.2 °C,68.7 %,1 ppm,850 ppm,,,,06/07/2021 01:27:59 p. m.
277,,26.5 °C,21.8 °C,20.2 °C,68.7 %,1 ppm,848 ppm,,,,06/07/2021 01:28:04 p. m.
278,,26.4 °C,21.8 °C,20.2 °C,68.7 %,1 ppm,847 ppm,,,,06/07/2021 01:28:09 p. m.
279,,26.5 °C,21.8 °C,20.2 °C,68.7 %,1 ppm,848 ppm,,,,06/07/2021 01:28:14 p. m.
280,,26.5 °C,21.8 °C,20.2 °C,68.7 %,1 ppm,851 ppm,,,,06/07/2021 01:28:19 p. m.
281,,26.4 °C,21.7 °C,20.1 °C,68.7 %,1 ppm,849 ppm,,,,06/07/2021 01:28:24 p. m.
282,,26.4 °C,21.7 °C,20.1 °C,68.7 %,1 ppm,847 ppm,,,,06/07/2021 01:28:29 p. m.
283,,26.5 °C,21.8 °C,20.2 °C,68.7 %,1 ppm,845 ppm,,,,06/07/2021 01:28:34 p. m.
284,,26.5 °C,21.7 °C,20.1 °C,68.8 %,1 ppm,844 ppm,,,,06/07/2021 01:28:39 p. m.
285,,26.5 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,845 ppm,,,,06/07/2021 01:28:44 p. m.
286,,26.4 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,841 ppm,,,,06/07/2021 01:28:49 p. m.
287,,26.4 °C,21.7 °C,20.1 °C,68.8 %,1 ppm,842 ppm,,,,06/07/2021 01:28:54 p. m.
288,,26.5 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,837 ppm,,,,06/07/2021 01:28:59 p. m.
289,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,842 ppm,,,,06/07/2021 01:29:04 p. m.
290,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,846 ppm,,,,06/07/2021 01:29:09 p. m.
291,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,845 ppm,,,,06/07/2021 01:29:14 p. m.
292,,26.5 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,845 ppm,,,,06/07/2021 01:29:19 p. m.
293,,26.5 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,843 ppm,,,,06/07/2021 01:29:24 p. m.
294,,26.5 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,848 ppm,,,,06/07/2021 01:29:29 p. m.
295,,26.5 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,848 ppm,,,,06/07/2021 01:29:34 p. m.
296,,26.5 °C,21.8 °C,20.2 °C,68.8 %,1 ppm,847 ppm,,,,06/07/2021 01:29:39 p. m.
297,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,842 ppm,,,,06/07/2021 01:29:44 p. m.
298,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,838 ppm,,,,06/07/2021 01:29:49 p. m.
299,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,837 ppm,,,,06/07/2021 01:29:54 p. m.
300,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,841 ppm,,,,06/07/2021 01:29:59 p. m.
301,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,837 ppm,,,,06/07/2021 01:30:04 p. m.
302,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,837 ppm,,,,06/07/2021 01:30:09 p. m.
303,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,835 ppm,,,,06/07/2021 01:30:14 p. m.
304,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,832 ppm,,,,06/07/2021 01:30:19 p. m.
305,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,838 ppm,,,,06/07/2021 01:30:24 p. m.
306,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,841 ppm,,,,06/07/2021 01:30:29 p. m.
307,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,845 ppm,,,,06/07/2021 01:30:34 p. m.
308,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,838 ppm,,,,06/07/2021 01:30:39 p. m.
309,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,834 ppm,,,,06/07/2021 01:30:44 p. m.
310,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,833 ppm,,,,06/07/2021 01:30:49 p. m.
311,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,833 ppm,,,,06/07/2021 01:30:54 p. m.
312,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,838 ppm,,,,06/07/2021 01:30:59 p. m.
313,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,833 ppm,,,,06/07/2021 01:31:04 p. m.
314,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,833 ppm,,,,06/07/2021 01:31:09 p. m.
315,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,836 ppm,,,,06/07/2021 01:31:14 p. m.
316,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,841 ppm,,,,06/07/2021 01:31:19 p. m.
317,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,846 ppm,,,,06/07/2021 01:31:24 p. m.
318,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,848 ppm,,,,06/07/2021 01:31:29 p. m.
319,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,852 ppm,,,,06/07/2021 01:31:34 p. m.
320,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,848 ppm,,,,06/07/2021 01:31:39 p. m.
321,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,848 ppm,,,,06/07/2021 01:31:44 p. m.
322,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,850 ppm,,,,06/07/2021 01:31:49 p. m.
323,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,846 ppm,,,,06/07/2021 01:31:54 p. m.
324,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,846 ppm,,,,06/07/2021 01:31:59 p. m.
325,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,842 ppm,,,,06/07/2021 01:32:04 p. m.
326,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,843 ppm,,,,06/07/2021 01:32:09 p. m.
327,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,846 ppm,,,,06/07/2021 01:32:14 p. m.
328,,26.5 °C,21.9 °C,20.3 °C,68.8 %,1 ppm,845 ppm,,,,06/07/2021 01:32:19 p. m.
329,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,847 ppm,,,,06/07/2021 01:32:24 p. m.
330,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,847 ppm,,,,06/07/2021 01:32:29 p. m.
331,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,848 ppm,,,,06/07/2021 01:32:34 p. m.
332,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,850 ppm,,,,06/07/2021 01:32:39 p. m.
333,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,854 ppm,,,,06/07/2021 01:32:44 p. m.
334,,26.5 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,853 ppm,,,,06/07/2021 01:32:49 p. m.
335,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,859 ppm,,,,06/07/2021 01:32:54 p. m.
336,,26.6 °C,21.9 °C,20.3 °C,68.9 %,1 ppm,861 ppm,,,,06/07/2021 01:32:59 p. m.
337,,26.6 °C,22.0 °C,20.4 °C,68.9 %,2 ppm,862 ppm,,,,06/07/2021 01:33:04 p. m.
338,,26.5 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,859 ppm,,,,06/07/2021 01:33:09 p. m.
339,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,862 ppm,,,,06/07/2021 01:33:14 p. m.
340,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,861 ppm,,,,06/07/2021 01:33:19 p. m.
341,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,859 ppm,,,,06/07/2021 01:33:24 p. m.
342,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,855 ppm,,,,06/07/2021 01:33:29 p. m.
343,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,855 ppm,,,,06/07/2021 01:33:34 p. m.
344,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,857 ppm,,,,06/07/2021 01:33:39 p. m.
345,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,855 ppm,,,,06/07/2021 01:33:44 p. m.
346,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,856 ppm,,,,06/07/2021 01:33:49 p. m.
347,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,854 ppm,,,,06/07/2021 01:33:54 p. m.
348,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,855 ppm,,,,06/07/2021 01:33:59 p. m.
349,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,852 ppm,,,,06/07/2021 01:34:04 p. m.
350,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,850 ppm,,,,06/07/2021 01:34:09 p. m.
351,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,850 ppm,,,,06/07/2021 01:34:14 p. m.
352,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,850 ppm,,,,06/07/2021 01:34:19 p. m.
353,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,857 ppm,,,,06/07/2021 01:34:24 p. m.
354,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,857 ppm,,,,06/07/2021 01:34:29 p. m.
355,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,857 ppm,,,,06/07/2021 01:34:34 p. m.
356,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,861 ppm,,,,06/07/2021 01:34:39 p. m.
357,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,866 ppm,,,,06/07/2021 01:34:44 p. m.
358,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,871 ppm,,,,06/07/2021 01:34:49 p. m.
359,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,870 ppm,,,,06/07/2021 01:34:54 p. m.
360,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,868 ppm,,,,06/07/2021 01:34:59 p. m.
361,,26.6 °C,22.0 °C,20.4 °C,68.9 %,1 ppm,861 ppm,,,,06/07/2021 01:35:04 p. m.
