FLUX RECORD TRACKS,,,,,,,,,
#,sec,CH4,H2S,CO2,Cell_T.,Pressure,Battery,AirT,BarP
313,312.18,2,0.143746,567.86792,50.88559,860.88739,14.548272,30.338194,877.53674
314,313.18,1.9,0.144936,568.30377,50.88559,860.88739,14.547411,30.34375,877.53796
315,314.18,2,0.143265,569.70203,50.88559,860.88739,14.546673,30.346527,877.53558
316,315.18,1.9,0.144219,567.36505,50.88559,860.88739,14.546673,30.349306,877.53168
317,316.18,2,0.144219,569.69208,50.88559,860.88739,14.547412,30.35486,877.53497
318,317.18,2,0.143982,567.00519,50.88559,860.88739,14.547289,30.357639,877.53229
319,318.18,2,0.14518,568.82294,50.88559,860.88739,14.547042,30.363194,877.53558
320,319.18,2,0.144463,567.68951,50.88559,860.88739,14.546673,30.364584,877.52893
321,320.18,2.1,0.144219,569.43982,50.88559,860.88739,14.546919,30.370138,877.53131
322,321.18,2,0.144463,568.88928,50.88559,860.88739,14.548026,30.374306,877.52795
323,322.18,2,0.144699,567.83929,50.88559,860.88739,14.548148,30.380556,877.5307
324,323.18,2,0.143265,570.95898,50.88559,860.88739,14.548148,30.384722,877.52875
325,324.18,2,0.143982,564.87354,50.88559,860.88739,14.548148,30.390972,877.53082
326,325.18,2,0.143982,566.16571,50.88559,860.88739,14.548272,30.394444,877.52777
327,326.18,2,0.143502,565.60223,50.88559,860.88739,14.54778,30.401388,877.53326
328,327.18,2.1,0.144463,566.37097,50.88559,860.88739,14.547903,30.405556,877.53247
329,328.18,2,0.144699,569.36731,50.88559,860.88739,14.548641,30.410418,877.53265
330,329.18,2,0.143265,567.22937,50.88559,860.88739,14.548764,30.415277,877.53357
331,330.18,1.9,0.142548,568.64722,50.88559,860.88739,14.546181,30.420834,877.53778
332,331.18,2,0.143265,568.54987,50.88559,860.88739,14.546059,30.424999,877.53601
333,332.18,2,0.142548,567.71381,50.88559,861.02393,14.546306,30.429861,877.53723
334,333.18,2,0.141594,566.85547,50.88559,860.88739,14.54606,30.434029,877.53577
335,334.18,2,0.142311,567.76776,50.88559,860.88739,14.546306,30.4375,877.53253
336,335.18,2,0.141114,568.05957,50.88559,860.88739,14.546675,30.44375,877.53619
337,336.18,2,0.141114,568.94891,50.88559,860.88739,14.546921,30.447222,877.53461
338,337.18,2,0.141114,567.44037,50.88559,860.88739,14.545937,30.451389,877.53473
339,338.18,2,0.141114,569.02246,50.88559,860.88739,14.546184,30.454861,877.53168
340,339.18,2,0.14135,569.51337,50.88559,860.88739,14.546675,30.458334,877.52802
341,340.18,2,0.140877,569.25098,50.88559,860.88739,14.546675,30.461805,877.52502
342,341.18,2,0.141114,568.18439,50.88559,860.88739,14.546921,30.465973,877.52362
343,342.18,2,0.14016,569.15668,50.88559,860.88739,14.545815,30.470833,877.52563
344,343.18,2,0.140877,568.3692,50.88559,860.88739,14.545568,30.473612,877.52185
345,344.18,2,0.141831,569.59772,50.88559,860.88739,14.544831,30.476389,877.51917
346,345.18,2,0.141114,566.97455,50.88559,860.88739,14.5452,30.47986,877.51843
347,346.18,2,0.141831,568.74255,50.88559,860.88739,14.545815,30.486111,877.52246
348,347.18,2,0.142068,569.28876,50.88559,860.88739,14.545323,30.491667,877.52283
349,348.18,2,0.142785,569.0285,50.88559,860.88739,14.542616,30.492361,877.51501
350,349.18,2,0.142311,568.20447,50.88559,860.88739,14.542494,30.497223,877.51508
351,350.18,2,0.143028,569.3335,50.88559,860.88739,14.542494,30.503471,877.51892
352,351.18,2,0.142068,567.83838,50.88559,860.88739,14.542125,30.507639,877.51727
353,352.18,2,0.142785,566.74451,50.88559,860.88739,14.541757,30.513889,877.5202
354,353.18,2,0.143028,569.50427,50.88559,860.88739,14.542125,30.52014,877.52386
355,354.18,2,0.143502,567.5387,50.88559,860.88739,14.542371,30.524305,877.52283
356,355.18,2,0.143028,566.49164,50.88559,860.88739,14.542125,30.529167,877.52399
357,356.18,2,0.142785,566.61371,50.88559,860.88739,14.542002,30.534027,877.52545
358,357.18,2.1,0.143265,565.41595,50.88559,860.88739,14.542371,30.538889,877.52612
359,358.18,2,0.143265,567.85211,50.88559,860.88739,14.542493,30.544445,877.53003
360,359.18,2,0.142311,568.38409,50.88559,860.88739,14.543723,30.548611,877.5296
361,360.18,2,0.142548,569.60669,50.88559,860.88739,14.544214,30.55139,877.52502
362,361.18,2,0.141831,565.73285,50.88559,861.02393,14.545197,30.554167,877.51959
363,362.18,2,0.142311,569.71545,50.88559,861.02393,14.545321,30.557638,877.5177
364,363.18,2,0.141831,567.53638,50.88559,861.02393,14.545444,30.5625,877.51849
365,364.18,1.9,0.143265,569.43195,50.88559,860.88739,14.545444,30.567362,877.52051
366,365.18,2,0.14135,567.76202,50.88559,860.88739,14.545813,30.571527,877.51892
367,366.18,2,0.141831,568.3454,50.88559,860.88739,14.544951,30.57361,877.51404
368,367.18,1.9,0.142311,571.13599,50.88559,860.88739,14.544459,30.577778,877.5127
369,368.18,2,0.143982,568.61945,50.88559,860.88739,14.544582,30.583334,877.51318
370,369.18,2,0.143265,567.8493,50.88559,860.88739,14.545198,30.588888,877.51495
371,370.18,2,0.143028,567.30377,50.88559,860.88739,14.545938,30.594444,877.51605
372,371.18,2,0.142548,567.25018,50.88559,860.88739,14.546431,30.598612,877.51495
373,372.18,2,0.143746,565.69226,50.88559,860.88739,14.545692,30.602083,877.51172
374,373.18,2,0.144699,567.39594,50.88559,860.88739,14.545938,30.603472,877.50616
375,374.18,2,0.14518,568.59259,50.88559,860.88739,14.546799,30.607639,877.50433
376,375.18,2.1,0.14637,567.30951,50.88559,860.88739,14.546554,30.611111,877.50104
377,376.18,2,0.145417,568.05554,50.88559,860.88739,14.545938,30.615973,877.49976
378,377.18,2,0.143502,567.36505,50.88559,860.88739,14.546309,30.620832,877.49963
379,378.18,2,0.143265,568.11206,50.88559,860.88739,14.546309,30.627083,877.50305
380,379.18,2,0.143265,568.3316,50.88559,860.88739,14.546309,30.63125,877.5025
381,380.18,2,0.143746,569.50244,50.88559,860.88739,14.546801,30.63611,877.50287
382,381.18,2,0.143746,568.25604,50.88559,860.88739,14.547046,30.638195,877.49915
383,382.18,2,0.143265,569.14978,50.88559,860.88739,14.547292,30.641666,877.49689
384,383.18,2,0.142785,568.69678,50.88559,860.88739,14.547538,30.646528,877.49719
385,384.18,2,0.143265,568.47656,50.88559,860.88739,14.547907,30.647917,877.49182
386,385.18,2,0.142785,568.37207,50.88559,860.88739,14.548031,30.651388,877.48865
387,386.18,2,0.142785,569.48944,50.88559,860.88739,14.547907,30.654861,877.4848
388,387.18,2,0.143746,568.06439,50.88559,860.88739,14.548154,30.660418,877.4856
389,388.18,2,0.142785,568.82294,50.88559,860.88739,14.548401,30.663889,877.48376
390,389.18,2,0.143028,568.6452,50.88559,860.88739,14.547909,30.669445,877.48846
391,390.18,2,0.142311,569.67419,50.88559,860.88739,14.548154,30.672916,877.48645
392,391.18,2,0.142785,570.64856,50.88559,860.88739,14.548276,30.67639,877.48492
393,392.18,2,0.142785,570.78876,50.88559,860.88739,14.54766,30.681944,877.48639
394,393.18,2.1,0.142785,567.77179,50.88559,860.88739,14.547907,30.686111,877.48492
395,394.18,2,0.142548,570.8147,50.88559,860.88739,14.546924,30.688194,877.48102
396,395.18,2,0.142548,569.89087,50.88559,860.88739,14.546677,30.693056,877.48126
397,396.18,1.9,0.142311,566.88031,50.88559,860.88739,14.546555,30.69861,877.4848
398,397.18,2.1,0.143028,567.67261,50.88559,860.88739,14.546062,30.702778,877.48505
399,398.18,2,0.142785,569.74579,50.88559,860.88739,14.546555,30.708334,877.48657
400,399.18,2,0.143746,567.42059,50.88559,860.88739,14.546186,30.713194,877.48724
401,400.18,2,0.143502,567.29968,50.88559,860.88739,14.545817,30.718056,877.48688
402,401.18,2,0.143502,570.99377,50.88559,860.88739,14.546062,30.721527,877.48621
403,402.18,2,0.143982,568.80609,50.88559,860.88739,14.546309,30.725,877.48535
404,403.18,2,0.143502,569.15448,50.88559,860.88739,14.546677,30.726389,877.48065
405,404.18,2,0.144219,568.56659,50.88559,860.88739,14.546431,30.731251,877.48126
406,405.18,2,0.142785,569.17047,50.88559,860.88739,14.545692,30.736111,877.48206
407,406.18,2.1,0.142311,568.37128,50.88559,860.88739,14.544707,30.73889,877.47864
408,407.18,2.1,0.14135,567.55463,50.88559,860.88739,14.544707,30.744444,877.48029
409,408.18,2,0.14135,567.55463,50.88559,860.88739,14.544707,30.744444,877.48315
410,409.18,2,0.140877,570.10065,50.88559,860.88739,14.543968,30.754168,877.48315
411,410.18,2,0.141594,570.26178,50.88559,860.88739,14.54323,30.755556,877.4762
412,411.18,2,0.141594,570.25775,50.88559,860.88739,14.543476,30.759722,877.47766
413,412.18,2,0.140397,567.60516,50.88559,860.88739,14.543354,30.763195,877.47614
414,413.18,2,0.140397,567.60516,50.88559,860.88739,14.542985,30.771528,877.47675
415,414.18,2,0.140397,567.60516,50.88559,860.88739,14.542985,30.771528,877.47675
416,415.49,2,0.140397,567.60516,50.88559,860.88739,14.543354,30.776388,877.47272
417,416.18,2,0.142068,568.1806,50.88559,860.88739,14.543846,30.778473,877.47272
418,417.18,2,0.141831,569.54907,50.88559,860.88739,14.543846,30.778473,877.47272
419,418.18,2,0.141831,569.54907,50.88559,860.88739,14.543846,30.778473,877.47272
420,419.18,2,0.141831,568.45154,50.88559,860.88739,14.542984,30.790277,877.47034
421,420.18,2,0.142785,570.1474,50.88559,860.88739,14.543476,30.795139,877.47156
422,421.18,2,0.143028,567.56171,50.88559,860.88739,14.543845,30.799999,877.47345
423,422.18,2,0.143028,569.5957,50.88559,860.88739,14.543968,30.809029,877.47528
424,423.18,2,0.14135,568.83386,50.88559,860.88739,14.543968,30.809029,877.47528
425,424.18,2,0.142785,570.6059,50.88559,860.88739,14.543845,30.813889,877.47656
426,425.18,2,0.142311,569.84528,50.88559,860.88739,14.543721,30.818056,877.47656
427,426.18,2,0.142311,569.46967,50.88559,860.88739,14.543598,30.827778,877.47827
428,427.18,2,0.141831,567.68146,50.88559,860.88739,14.544214,30.827778,877.47827
429,428.18,2,0.141594,568.78827,50.88559,860.88739,14.544337,30.83264,877.4809
430,429.18,2,0.142548,571.53424,50.88559,860.88739,14.544829,30.836111,877.47937
431,430.18,2,0.142785,570.05591,50.88559,860.88739,14.545322,30.840973,877.48029
432,431.18,1.9,0.142311,569.27594,50.88559,860.88739,14.544953,30.844444,877.47839
433,432.18,2,0.143265,570.91425,50.88559,860.88739,14.545198,30.845139,877.4704
434,433.18,1.9,0.143502,570.85254,50.88559,860.88739,14.546306,30.849306,877.47125
435,434.18,2,0.143502,568.49432,50.88559,860.88739,14.546306,30.853472,877.47064
436,435.18,2,0.142068,569.93964,50.88559,860.88739,14.547043,30.859028,877.47156
437,436.18,2,0.14135,569.85315,50.88559,860.88739,14.546551,30.863194,877.47198
438,437.18,2,0.14135,567.28387,50.88559,860.88739,14.547781,30.864584,877.4671
439,438.18,2,0.14135,569.17853,50.88559,860.88739,14.548151,30.869444,877.46777
440,439.18,2,0.142068,567.91064,50.88559,860.88739,14.54852,30.872917,877.46716
441,440.18,1.9,0.142311,570.04407,50.88559,860.88739,14.54815,30.877083,877.46875
442,441.18,1.9,0.142785,568.78619,50.88559,860.88739,14.549011,30.880556,877.46875
443,442.18,2,0.142311,568.62933,50.88559,860.88739,14.548766,30.884722,877.46857
444,443.18,1.9,0.141831,570.03015,50.88559,860.88739,14.548766,30.888889,877.46875
445,444.18,1.9,0.142785,568.51611,50.88559,860.88739,14.548028,30.893055,877.47498
446,445.18,2,0.143982,572.71527,50.88559,860.88739,14.548273,30.898611,877.47498
447,446.18,2,0.143502,569.88715,50.88559,860.88739,14.548397,30.903473,877.47821
448,447.18,2,0.144699,569.2063,50.88559,860.88739,14.547904,30.906944,877.47797
449,448.18,2,0.144936,569.10797,50.88559,860.88739,14.548028,30.909027,877.47321
450,449.18,1.9,0.144936,568.11011,50.88559,860.88739,14.547536,30.9125,877.4718
451,450.18,1.9,0.145653,569.40808,50.88559,860.88739,14.546429,30.91736,877.47498
452,451.18,2,0.143746,570.039,50.88559,860.88739,14.54606,30.922222,877.47803
453,452.18,2,0.143982,569.34143,50.88559,860.88739,14.54606,30.925694,877.47906
454,453.18,2,0.143265,569.61273,50.88559,860.88739,14.545813,30.927778,877.47333
455,454.18,1.9,0.143982,568.88055,50.88559,860.88739,14.545321,30.930555,877.47266
456,455.18,2,0.144219,569.59772,50.88559,860.88739,14.545198,30.933332,877.47736
457,456.18,1.9,0.143028,567.95935,50.88559,860.88739,14.546429,30.939583,877.47736
458,457.18,1.9,0.143028,569.14569,50.88559,860.88739,14.546921,30.94375,877.4776
459,458.18,1.9,0.142068,568.32953,50.88559,860.88739,14.545937,30.947222,877.47327
460,459.18,2,0.142311,568.66199,50.88559,860.88739,14.544951,30.950001,877.47003
461,460.18,2,0.142548,570.56305,50.88559,860.88739,14.544828,30.952084,877.4693
462,461.18,1.9,0.142311,570.22992,50.88559,860.88739,14.545321,30.955555,877.4693
463,462.18,1.9,0.142311,570.54712,50.88559,860.88739,14.54569,30.958334,877.46875
464,463.18,1.9,0.142311,570.19824,50.88559,860.88739,14.545444,30.9625,877.47046
465,464.18,1.9,0.143265,568.7912,50.88559,860.88739,14.544459,30.967361,877.4704
466,465.18,1.9,0.144463,570.03296,50.88559,860.88739,14.54409,30.970833,877.46729
467,466.18,1.9,0.142311,569.33258,50.88559,860.88739,14.544706,30.972221,877.46582
468,467.18,1.9,0.143028,570.21509,50.88559,860.88739,14.544582,30.978472,877.46429
469,468.18,2,0.142068,570.94904,50.88559,860.88739,14.544214,30.978472,877.46509
470,469.18,1.9,0.142068,571.00171,50.88559,860.88739,14.545197,30.984722,877.46503
471,470.18,1.9,0.141114,569.39398,50.88559,860.88739,14.545074,30.990973,877.46893
472,471.18,1.9,0.14135,571.35095,50.88559,860.88739,14.545567,30.997917,877.47546
473,472.18,1.9,0.14135,568.82294,50.88559,860.88739,14.545321,31.002083,877.47699
474,473.18,1.9,0.14135,569.28363,50.88559,860.88739,14.545813,31.00625,877.47858
475,474.18,1.9,0.14135,570.72607,50.88559,860.88739,14.545568,31.011806,877.48413
476,475.18,2,0.142311,570.97186,50.88559,860.88739,14.54606,31.015278,877.48431
477,476.18,1.9,0.142311,569.60571,50.88559,860.88739,14.546553,31.019444,877.48627
478,477.18,2,0.143028,569.7547,50.88559,860.88739,14.546553,31.022223,877.48383
479,478.18,1.9,0.143982,569.64441,50.88559,860.88739,14.545815,31.021528,877.47595
480,479.18,1.9,0.145417,570.90021,50.88559,860.88739,14.545815,31.027082,877.48108
481,480.18,2,0.145417,570.3374,50.88559,860.88739,14.544831,31.034027,877.48871
482,481.18,1.9,0.145417,569.42584,50.88559,860.88739,14.545939,31.0375,877.48804
483,482.18,2,0.144699,568.6076,50.88559,860.88739,14.545446,31.043056,877.49298
484,483.18,1.9,0.143982,571.23846,50.88559,860.88739,14.545692,31.046528,877.49329
485,484.18,2,0.143982,571.38983,50.88559,860.88739,14.545323,31.048611,877.49219
486,485.18,2,0.143746,569.48254,50.88559,860.88739,14.545692,31.049999,877.48846
487,486.18,1.9,0.144219,569.48254,50.88559,860.88739,14.545939,31.052084,877.48517
488,487.18,2,0.143982,568.63043,50.88559,860.88739,14.544831,31.053473,877.48236
489,488.18,2,0.144463,569.60181,50.88559,860.88739,14.5452,31.057638,877.48541
490,489.18,1.9,0.145417,570.04095,50.88559,860.88739,14.545568,31.0625,877.48932
491,490.18,2,0.14518,570.6745,50.88559,860.88739,14.545076,31.06875,877.49347
492,491.18,1.9,0.144936,570.88324,50.88559,860.88739,14.5452,31.070833,877.49109
493,492.18,2,0.145653,570.93695,50.88559,860.88739,14.545568,31.076389,877.4967
494,493.18,1.9,0.144699,569.03448,50.88559,860.88739,14.546062,31.080555,877.49817
495,494.18,2,0.144463,570.35718,50.88559,860.88739,14.546185,31.083334,877.49713
496,495.18,2,0.144219,571.09613,50.88559,860.88739,14.546799,31.088194,877.49921
497,496.18,2,0.143982,571.44659,50.88559,860.88739,14.546554,31.090973,877.49933
498,497.18,1.9,0.144219,570.0589,50.88559,860.88739,14.546677,31.097221,877.50488
499,498.18,2,0.144936,570.79388,50.88559,860.88739,14.54717,31.101389,877.50842
500,499.18,1.9,0.144219,570.13257,50.88559,860.88739,14.547538,31.106945,877.51331
501,500.18,2,0.144699,569.22424,50.88559,860.88739,14.547662,31.111111,877.51453
502,501.18,2,0.143028,571.90137,50.88559,860.88739,14.548154,31.115278,877.51599
503,502.18,2,0.143982,571.25946,50.88559,860.88739,14.54877,31.11875,877.51703
504,503.18,2,0.144936,568.68695,50.88559,860.88739,14.549017,31.121529,877.51477
505,504.18,2,0.144463,570.14539,50.88559,860.88739,14.548648,31.125694,877.51733
506,505.18,1.9,0.143746,570.68634,50.88559,860.88739,14.54791,31.129168,877.51788
507,506.18,2,0.145417,570.97894,50.88559,860.88739,14.548524,31.132639,877.51953
508,507.18,2,0.146134,571.82074,50.88559,860.88739,14.548524,31.134027,877.51581
509,508.18,2,0.146614,571.07544,50.88559,860.88739,14.549017,31.138195,877.51843
510,509.18,1.9,0.145897,570.38098,50.88559,860.88739,14.549262,31.142361,877.52008
511,510.18,1.9,0.145897,570.72418,50.88559,860.88739,14.548524,31.145834,877.52136
512,511.18,2,0.144936,570.99078,50.88559,860.88739,14.548154,31.147917,877.51929
513,512.18,2,0.144463,570.49945,50.88559,860.88739,14.548523,31.150694,877.51971
514,513.18,2,0.144699,570.44464,50.88559,860.88739,14.547662,31.153473,877.51825
515,514.18,2,0.145653,570.78082,50.88559,860.88739,14.547662,31.155556,877.51501
516,515.18,2,0.144219,572.03491,50.88559,860.88739,14.547662,31.157639,877.51227
517,516.18,2,0.143746,569.33832,50.88559,860.88739,14.547785,31.1625,877.51599
518,517.18,2,0.142068,572.11859,50.88559,860.88739,14.548154,31.165277,877.51563
519,518.18,2,0.142068,570.21899,50.88559,860.88739,14.548032,31.170139,877.52008
520,519.18,2,0.141594,570.46844,50.88559,860.88739,14.548524,31.174305,877.52264
521,520.18,2,0.14135,570.935,50.88559,860.88739,14.54877,31.177084,877.52081
522,521.18,2,0.14135,571.42261,50.88559,860.88739,14.549017,31.182638,877.52588
523,522.18,2,0.140877,569.57776,50.88559,860.88739,14.548771,31.186111,877.52576
524,523.18,2,0.14135,571.32513,50.88559,860.88739,14.549509,31.189583,877.52759
525,524.18,1.9,0.141114,570.91608,50.88559,860.88739,14.548895,31.194445,877.53351
526,525.18,2,0.142068,569.94867,50.88559,860.88739,14.548526,31.19861,877.53497
527,526.18,2,0.142311,571.61969,50.88559,860.88739,14.548157,31.205555,877.54175
528,527.18,2,0.143746,572.14935,50.88559,860.88739,14.54914,31.209028,877.54358
529,528.18,2,0.143028,571.41077,50.88559,860.88739,14.547049,31.2125,877.54401
530,529.18,2,0.143265,571.86566,50.88559,860.88739,14.547419,31.215973,877.54498
531,530.18,2,0.144699,571.46539,50.88559,860.88739,14.546188,31.220139,877.54742
532,531.18,2,0.144936,570.34631,50.88559,860.88739,14.545942,31.222918,877.54858
533,532.18,2,0.145417,570.63361,50.88559,860.88739,14.545204,31.227083,877.55078
534,533.18,2,0.144463,571.48932,50.88559,860.88739,14.545204,31.231251,877.55286
535,534.18,2,0.144463,571.03058,50.88559,860.88739,14.544466,31.231945,877.54681
536,535.18,2,0.144463,571.151,50.88559,860.88739,14.543605,31.234722,877.54437
537,536.18,2.1,0.143982,571.65857,50.88559,860.88739,14.543482,31.237499,877.54443
538,537.18,2,0.143265,570.11145,50.88559,860.88739,14.54385,31.241667,877.54541
539,538.18,2.1,0.144219,569.49335,50.88559,860.88739,14.543727,31.244444,877.54547
540,539.18,2,0.144219,570.07983,50.88559,860.88739,14.544096,31.247223,877.54517
541,540.18,2.1,0.142785,571.08917,50.88559,860.88739,14.543358,31.250694,877.54608
542,541.18,2,0.143028,571.69934,50.88559,860.88739,14.542619,31.254168,877.54626
543,542.18,2.1,0.143982,571.82684,50.88559,860.88739,14.542742,31.259027,877.55133
544,543.18,2,0.143502,571.68433,50.88559,860.88739,14.543358,31.263195,877.5531
545,544.18,2,0.143746,570.81561,50.88559,860.88739,14.543727,31.266666,877.55426
546,545.18,2,0.143982,571.17084,50.88559,860.88739,14.543235,31.269444,877.55505
547,546.18,2,0.143982,569.01257,50.88559,860.88739,14.541389,31.272917,877.55615
548,547.18,2,0.143265,570.08099,50.88559,860.88739,14.541758,31.276388,877.5567
549,548.18,2.1,0.143746,570.82275,50.88559,860.88739,14.542374,31.28125,877.56268
550,549.18,2,0.143746,571.51434,50.88559,860.88739,14.542497,31.284721,877.56372
551,550.18,2,0.143265,571.25159,50.88559,860.88739,14.541389,31.288889,877.56824
552,551.18,2.2,0.143502,571.17084,50.88559,860.88739,14.541635,31.293056,877.57251
553,552.18,2,0.144219,570.90326,50.88559,860.88739,14.541757,31.296528,877.5722
554,553.18,2,0.143982,571.4624,50.88559,860.88739,14.542494,31.299999,877.57483
555,554.18,2,0.143746,571.29907,50.88559,860.88739,14.54274,31.302778,877.5755
556,555.18,2.1,0.143502,569.99731,50.88559,860.88739,14.544338,31.309029,877.58142
557,556.18,2.1,0.143746,571.21753,50.88559,860.88739,14.54397,31.313194,877.58411
558,557.18,2.1,0.143028,570.08875,50.88559,860.88739,14.544338,31.317362,877.58734
559,558.18,2,0.143265,570.53632,50.88559,860.88739,14.543724,31.320139,877.58716
560,559.18,2.1,0.143982,571.49628,50.88559,860.88739,14.543602,31.322916,877.58704
561,560.18,2.1,0.143265,570.57605,50.88559,860.88739,14.543602,31.324306,877.58588
562,561.18,2,0.143502,571.33911,50.88559,860.88739,14.543355,31.327084,877.58618
563,562.18,2.1,0.144219,571.20972,50.88559,860.88739,14.543601,31.329861,877.5849
564,563.18,2.1,0.144936,571.13812,50.88559,860.88739,14.543354,31.33264,877.58447
565,564.18,2.1,0.14518,570.51721,50.88559,860.88739,14.541755,31.336111,877.586
566,565.18,2.1,0.146134,571.79376,50.88559,860.88739,14.541632,31.338194,877.58649
567,566.18,2.1,0.146851,571.67438,50.88559,860.88739,14.540894,31.340279,877.58405
568,567.18,2.1,0.146614,571.23846,50.88559,860.88739,14.541263,31.34375,877.58649
569,568.18,2.1,0.146134,568.97095,50.88559,860.88739,14.542001,31.350695,877.59381
570,569.18,2,0.146851,570.03412,50.88559,860.88739,14.542001,31.352777,877.59113
571,570.18,2.1,0.145897,571.15887,50.88559,860.88739,14.542493,31.35486,877.58899
572,571.18,2.1,0.145653,572.3606,50.88559,860.88739,14.542616,31.358334,877.59216
573,572.18,2.1,0.14518,571.38477,50.88559,860.88739,14.542493,31.361111,877.59131
574,573.18,2.1,0.144699,569.94257,50.88559,860.88739,14.543846,31.36389,877.58917
575,574.18,2.1,0.145417,570.89227,50.88559,860.88739,14.544584,31.369444,877.5932
576,575.18,2.1,0.145653,570.9231,50.88559,860.88739,14.544215,31.373611,877.59607
577,576.18,2.1,0.146134,569.77057,50.88559,860.88739,14.543845,31.377777,877.59888
578,577.18,2.1,0.146134,571.69739,50.88559,860.88739,14.544092,31.380556,877.59851
579,578.18,2.1,0.147332,572.48322,50.88559,860.88739,14.543477,31.381945,877.59473
580,579.18,2.1,0.148285,569.6037,50.88559,860.88739,14.543232,31.384722,877.59381
581,580.18,2.2,0.148285,570.82977,50.88559,860.88739,14.543848,31.387501,877.59351
582,581.18,2.1,0.146614,572.55786,50.88559,860.88739,14.544585,31.391666,877.59644
583,582.18,2.2,0.148766,571.36584,50.88559,860.88739,14.54274,31.393749,877.59332
584,583.18,2.1,0.148285,571.61084,50.88559,860.88739,14.543355,31.395834,877.59064
585,584.18,2.1,0.148285,572.4621,50.88559,860.88739,14.544093,31.4,877.59375
586,585.18,2.1,0.146614,570.91217,50.88559,860.88739,14.543602,31.402779,877.59369
587,586.18,2.1,0.147568,572.12854,50.88559,860.88739,14.544216,31.40625,877.59308
588,587.18,2.1,0.145897,571.83789,50.88559,860.88739,14.544709,31.408333,877.5907
589,588.18,2.1,0.146134,570.76392,50.88559,860.88739,14.54434,31.409027,877.5849
590,589.18,2.2,0.145417,571.25342,50.88559,860.88739,14.544832,31.410418,877.58307
591,590.18,2.2,0.145897,570.86041,50.88559,860.88739,14.545324,31.414583,877.58594
592,591.18,2.1,0.146134,571.37,50.88559,860.88739,14.546555,31.415972,877.58313
593,592.18,2.1,0.146614,572.08685,50.88559,860.88739,14.546432,31.419445,877.58368
594,593.18,2.1,0.147088,573.63232,50.88559,860.88739,14.546677,31.421528,877.58392
595,594.18,2.1,0.146134,573.33716,50.88559,860.88739,14.546923,31.425694,877.58691
596,595.18,2.2,0.147568,571.8606,50.88559,860.88739,14.54766,31.428473,877.586
597,596.18,2.1,0.146851,571.43848,50.88559,860.88739,14.54766,31.431944,877.58618
598,597.18,2.2,0.147805,571.02258,50.88559,860.88739,14.5484,31.435417,877.58679
599,598.18,2.2,0.148049,571.52014,50.88559,860.88739,14.548154,31.438889,877.58716
600,599.18,2.1,0.149003,572.43146,50.88559,860.88739,14.547909,31.439583,877.58148
601,600.18,2.1,0.149003,572.08075,50.88559,860.88739,14.546677,31.443056,877.58167
602,601.18,2.2,0.148285,571.21753,50.88559,860.88739,14.546062,31.446527,877.58258
603,602.18,2,0.148522,571.1936,50.88559,860.88739,14.546432,31.450695,877.58392
604,603.18,2.2,0.148522,572.23309,50.88559,860.88739,14.547171,31.454861,877.58734
605,604.18,2.2,0.148522,573.03815,50.88559,860.88739,14.546432,31.458334,877.58838
606,605.18,2.1,0.149483,571.63763,50.88559,860.88739,14.546679,31.4625,877.59082
607,606.18,2.2,0.150201,571.38184,50.88559,860.88739,14.546924,31.465279,877.58917
608,607.18,2.1,0.148766,571.4137,50.88559,860.88739,14.546309,31.470833,877.59546
609,608.18,2.1,0.147805,573.78412,50.88559,860.88739,14.546677,31.472918,877.59277
610,609.18,2.2,0.148049,573.67737,50.88559,860.88739,14.547292,31.475,877.59045
611,610.18,2.2,0.147332,572.43146,50.88559,860.88739,14.547292,31.479166,877.59308
612,611.18,2.2,0.147568,571.2406,50.88559,860.88739,14.547168,31.481945,877.59186
613,612.18,2.2,0.147088,571.96222,50.88559,860.88739,14.547414,31.486805,877.59662
614,613.18,2.2,0.147088,572.05975,50.88559,860.88739,14.547045,31.490278,877.59583
615,614.18,2.1,0.147332,572.26996,50.88559,860.88739,14.546676,31.490973,877.58899
616,615.18,2.2,0.14637,571.89343,50.88559,860.88739,14.547537,31.492361,877.58673
617,616.18,2.1,0.146134,572.8407,50.88559,860.88739,14.548028,31.493055,877.58228
618,617.18,2.1,0.146614,571.81171,50.88559,860.88739,14.547782,31.496529,877.58447
619,618.18,2.2,0.146614,571.12122,50.88559,860.88739,14.547414,31.499306,877.58264
620,619.18,2.1,0.145897,572.83075,50.88559,860.88739,14.547904,31.502777,877.5827
621,620.18,2.1,0.146134,571.85779,50.88559,860.88739,14.549134,31.506945,877.58533
622,621.18,2.1,0.146134,571.67859,50.88559,860.88739,14.549258,31.509027,877.58258
623,622.18,2.1,0.145897,570.09467,50.88559,860.88739,14.549996,31.51111,877.57813
624,623.18,2.2,0.146134,574.17896,50.88559,860.88739,14.551104,31.513889,877.57684
625,624.18,2.2,0.146851,570.49945,50.88559,860.88739,14.551473,31.519444,877.58185
626,625.18,2.2,0.146134,573.96442,50.88559,860.88739,14.551597,31.522917,877.58344
627,626.18,2.1,0.147332,574.94745,50.88559,860.88739,14.552458,31.527082,877.58453
628,627.18,2.1,0.146134,572.32562,50.88559,860.88739,14.553566,31.529861,877.58527
629,628.18,2.1,0.147332,574.26074,50.88559,860.88739,14.553935,31.533333,877.58386
630,629.18,2.2,0.147805,571.44849,50.88559,860.88739,14.554058,31.538195,877.5863
